video_id,analysis_json,projection,gate_spacing_m,camera_pitch_deg,p90_speed_kmh,median_speed_kmh,raw_correction_factor,auto_applied,unable_to_calibrate,reason,n_dynamic_frames
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,8.0,10.0,71.98602928734226,12.261355053931226,1.3088368961334957,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,8.0,20.0,141.78479950147707,24.15015503909371,2.5779054454814014,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,8.0,30.0,207.27551032932976,35.30516478396129,3.76864564235145,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,10.0,0.0,518.1887758233246,88.2629119599036,9.421614105878628,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,10.0,10.0,89.98253660917783,15.326693817413913,1.6360461201668697,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,10.0,20.0,177.23099937684634,30.187693798867333,3.2223818068517516,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,10.0,30.0,259.09438791166224,44.1314559799522,4.710807052939313,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,12.0,0.0,621.8265309879895,105.91549435188465,11.305936927054354,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,12.0,10.0,107.9790439310134,18.39203258089689,1.9632553442002436,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,12.0,20.0,212.6771992522155,36.225232558640954,3.8668581682221,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,12.0,30.0,310.91326549399486,52.95774717594232,5.652968463527179,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,14.0,0.0,725.4642861526544,123.56807674386644,13.19025974823008,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,14.0,10.0,125.97555125284899,21.457371344379666,2.290464568233618,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,14.0,20.0,248.12339912758463,42.26277131841457,4.511334529592448,True,False,,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,scale,14.0,30.0,362.7321430763272,61.784038371932844,6.59512987411504,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,8.0,0.0,4895.618658157025,306.0976763147631,89.01124833012771,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,8.0,10.0,4895.618658157025,306.0976763147631,89.01124833012771,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,8.0,20.0,4895.618658157025,306.0976763147631,89.01124833012771,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,8.0,30.0,4895.618658157025,306.0976763147631,89.01124833012771,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,10.0,0.0,5181.586293474733,315.9437715378761,94.21065988135878,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,10.0,10.0,5181.586293474733,315.9437715378761,94.21065988135878,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,10.0,20.0,5181.586293474733,315.9437715378761,94.21065988135878,False,True,correction_exceeds_cap,454
